FID,HUC10,spcode,SUM_Shape_
2754,1302020306,B074,0.094457105
2755,1302020306,B094,0.094457105
2756,1302020306,E07I,0.18891421
2757,1302020307,B06R,0.053976021
2758,1302020307,B094,0.053976021
2759,1302020307,E07I,0.107952042
2760,1302020308,B06R,0.039708521
2761,1302020308,B094,0.039708521
2762,1302020308,E07I,0.079417041
2763,1302020309,B06R,0.054760677
2764,1302020309,B094,0.054760677
2765,1302020309,E07I,0.109521355
2766,1302020310,B06R,0.0695937
2767,1302020310,B074,0.0695937
2768,1302020310,B094,0.0695937
2769,1302020310,E07I,0.1391874
2770,1302020311,B06R,0.043769796
2771,1302020311,B074,0.043769796
2772,1302020311,B094,0.043769796
2773,1302020311,E07I,0.087539592
2774,1302020312,A0BX,0.080082255
2775,1302020312,B06R,0.080082255
2776,1302020312,B074,0.080082255
2777,1302020312,B094,0.080082255
2778,1302020312,E07I,0.16016451
2779,1302020312,G03S,0.080082255
2780,1302020401,B074,0.066105921
2781,1302020402,B074,0.045125027
2782,1302020411,B06R,0.035022127
2783,1302020411,B094,0.035022127
2784,1302020411,E07I,0.070044255
2785,1302020501,B074,0.045918619
2786,1302020607,B074,0.067865323
2787,1302020607,Q0YJ,0.067865323
2788,1302020702,B074,0.059482463
2789,1302020703,B074,0.082638097
2790,1302020704,B074,0.062820623
2791,1302020704,Q0YJ,0.062820623
2792,1302020706,B074,0.084125277
2793,1302020707,B074,0.033786981
2794,1302020801,B074,0.031816077
2795,1302020803,B074,0.079560275
2796,1302020804,B074,0.066695057
2797,1302020806,B074,0.038299053
2798,1302020807,B074,0.082038841
2799,1302020906,B074,0.07494358
2800,1302020907,B06R,0.076055923
2801,1302020907,B094,0.076055923
2802,1302020907,E07I,0.152111846
2803,1302021101,B074,0.024484974
2804,1302021102,B06R,0.081853284
2805,1302021102,B074,0.081853284
2806,1302021102,B094,0.081853284
2807,1302021103,B06R,0.088127924
2808,1302021103,B074,0.088127924
2809,1302021103,B094,0.088127924
2810,1302021103,E07I,0.176255848
2811,1302021104,B06R,0.082493914
2812,1302021104,B094,0.082493914
2813,1302021104,Q24C,0.082493914
2814,1302021105,B06R,0.043446313
2815,1302021105,B074,0.043446313
2816,1302021105,B094,0.043446313
2817,1302021106,B074,0.100983498
2818,1302021106,D02F,0.201966995
2819,1302021107,B074,0.06254968
2820,1302021107,D02F,0.06254968
2821,1303010101,B074,0.092481245
2822,1303010101,D02F,0.18496249
2823,1303010102,B074,0.091605625
2824,1303010102,D02F,0.091605625
2825,1303010103,B074,0.030228453
2826,1303010104,B074,0.096193469
2827,1303010104,D02F,0.192386938
2828,1303010202,B074,0.088312699
2829,1303020104,A040,0.031299504
2830,1303020104,C01S,0.031299504
2831,1303020201,B06R,0.080269726
2832,1303020201,B074,0.080269726
2833,1303020201,D02F,0.160539452
2834,1303020202,B074,0.055802345
2835,1303020203,D02F,0.124861184
2836,1303020205,B074,0.048318333
2837,1304020101,B06R,0.101124844
2838,1304020102,B06R,0.066647582
2839,1304020404,B06R,0.059534225
2840,1304020501,B06R,0.05102413
2841,1304020518,B06R,0.064999979
2842,1305000110,B074,0.045518659
2843,1305000111,B074,0.057230502
2844,1305000304,B074,0.088869812
2845,1305000305,B074,0.073524334
2846,1305000311,B074,0.093420857
2847,1305000315,B074,0.026248468
2848,1305000316,B074,0.033164498
2849,1305000317,B074,0.084617131
2850,1305000324,Q24C,0.191957526
2851,1305000401,B074,0.085090807
2852,1305000404,B074,0.056222194
2853,1306000101,B074,0.032782926
2854,1306000102,B074,0.089603971
2855,1306000103,B074,0.072922167
2856,1306000108,B074,0.08098518
2857,1306000111,Q0YJ,0.099535907
2858,1306000308,E04F,0.055084575
2859,1306000309,E04F,0.095145965
2860,1306000312,E04F,0.067065882
2861,1306000315,E04F,0.039447801
2862,1306000316,E04F,0.081254865
2863,1306000318,E04F,0.078911731
2864,1306000501,B074,0.024377879
2865,1306000503,B074,0.072554661
2866,1306000505,B074,0.072561246
2867,1306000704,G03K,0.041609866
2868,1306000704,G03T,0.041609866
2869,1306000704,G04C,0.041609866
2870,1306000704,K023,0.041609866
2871,1306000704,Q0YJ,0.041609866
2872,1306000705,Q0YJ,0.069511676
2873,1306000711,E04F,0.054986774
2874,1306000712,E04F,0.053039164
2875,1306000713,E04F,0.085978866
2876,1306000714,E04F,0.047704067
2877,1306000801,B074,0.072691605
2878,1306000802,B074,0.074450996
2879,1306000804,B074,0.048260587
2880,1306000805,B074,0.043573842
2881,1306000807,K023,0.059123753
2882,1306000807,Q0YJ,0.059123753
2883,1306001001,A0BX,0.037983657
2884,1306001001,B074,0.037983657
2885,1306001002,A0BX,0.035061963
2886,1306001002,B074,0.035061963
2887,1306001003,A0BX,0.055642835
2888,1306001003,B074,0.055642835
2889,1306001004,B074,0.05626265
2890,1306001105,Q1W7,0.056484376
2891,1306001110,Q1W7,0.072168237
2892,1307000302,G00X,0.089235526
2893,1307000302,G013,0.089235526
2894,1307000302,G03K,0.089235526
2895,1307000302,K020,0.089235526
2896,1307000720,E023,0.084082015
2897,1307000720,G03K,0.084082015
2898,1307000720,G04W,0.084082015
2899,1307000720,G05D,0.084082015
2900,1307000720,K024,0.084082015
2901,1307000720,Q0YJ,0.084082015
2902,1308000102,E03V,0.073309123
2903,1308000105,E03V,0.057782183
2904,1309000111,Q13L,0.101870752
2905,1309000116,Q13L,0.070120456
2906,1309000205,B079,0.187058215
2907,1401000506,E006,0.042063195
2908,1401000506,E054,0.042063195
2909,1401000507,E006,0.04031118
2910,1401000507,E054,0.04031118
2911,1401000507,Q36W,0.04031118
2912,1401000508,Q36W,0.053493775
2913,1401000509,Q36W,0.072593978
2914,1401000510,E006,0.06541564
2915,1401000510,E054,0.06541564
2916,1401000510,Q1G6,0.06541564
2917,1401000510,Q36W,0.06541564
2918,1401000513,Q1G6,0.08117228
2919,1401000514,E006,0.095518421
2920,1401000514,E054,0.095518421
2921,1401000514,Q1G6,0.095518421
2922,1401000514,Q36W,0.095518421
2923,1401000515,B06R,0.030920868
2924,1401000515,E006,0.030920868
2925,1401000515,E054,0.030920868
2926,1401000516,B06R,0.111941604
2927,1401000516,B0B0,0.111941604
2928,1401000516,E006,0.111941604
2929,1401000516,E054,0.111941604
2930,1401000518,E006,0.062581145
2931,1401000518,E054,0.062581145
2932,1401000519,B06R,0.036588894
2933,1401000519,B0B0,0.036588894
2934,1401000519,E000,0.036588894
2935,1401000519,E006,0.036588894
2936,1401000519,E020,0.036588894
2937,1401000519,E054,0.036588894
2938,1402000101,B0B0,0.128320284
2939,1402000102,B0B0,0.077692221
2940,1402000201,B0B0,0.055322542
2941,1402000202,B06R,0.034853929
2942,1402000202,B0B0,0.034853929
2943,1402000203,B0B0,0.019458686
2944,1402000204,B0B0,0.034289077
2945,1402000205,B0B0,0.103852741
2946,1402000206,B0B0,0.115345725
2947,1402000207,B0B0,0.053336846
2948,1402000208,B0B0,0.026181156
2949,1402000209,B0B0,0.061374019
2950,1402000210,B0B0,0.052118298
2951,1402000211,B0B0,0.03422941
2952,1402000212,B0B0,0.053976592
2953,1402000301,B0B0,0.046106143
2954,1402000302,B0B0,0.018262146
2955,1402000303,B0B0,0.037417095
2956,1402000304,B0B0,0.049752488
2957,1402000305,B0B0,0.104026814
2958,1402000306,B06R,0.038686874
2959,1402000306,B0B0,0.038686874
2960,1402000404,B06R,0.068622298
2961,1402000405,B06R,0.066434575
2962,1402000501,B06R,0.104559073
2963,1402000501,E006,0.104559073
2964,1402000501,E054,0.104559073
2965,1402000501,Q29P,0.104559073
2966,1402000502,E006,0.066522265
2967,1402000502,E054,0.066522265
2968,1402000503,B0B0,0.055970356
2969,1402000504,B0B0,0.044587718
2970,1402000505,B06R,0.050020856
2971,1402000505,E006,0.050020856
2972,1402000505,E054,0.050020856
2973,1402000506,B0B0,0.031438274
2974,1402000507,B0B0,0.064957468
2975,1402000507,E006,0.064957468
2976,1402000507,E054,0.064957468
2977,1402000508,B06R,0.028086108
2978,1402000508,B0B0,0.028086108
2979,1402000508,E006,0.028086108
2980,1402000508,E054,0.028086108
2981,1402000602,B0B0,0.074088156
2982,1402000603,B06R,0.026716472
2983,1402000603,B0B0,0.026716472
2984,1402000604,B06R,0.059187636
2985,1402000604,B0B0,0.059187636
2986,1402000605,B06R,0.054595015
2987,1402000606,B06R,0.054118196
2988,1402000606,B0B0,0.054118196
2989,1402000606,E006,0.054118196
2990,1402000606,E054,0.054118196
2991,1403000101,B06R,0.047142364
2992,1403000102,E000,0.071323862
2993,1403000102,E006,0.071323862
2994,1403000102,E020,0.071323862
2995,1403000102,E054,0.071323862
2996,1403000103,B0B0,0.055014216
2997,1403000103,E000,0.055014216
2998,1403000103,E006,0.055014216
2999,1403000103,E020,0.055014216
3000,1403000103,E054,0.055014216
3001,1403000105,B0B0,0.026469954
3002,1403000107,E006,0.064665072
3003,1403000107,E054,0.064665072
3004,1403000108,B06R,0.043137464
3005,1403000108,B0B0,0.043137464
3006,1403000108,E000,0.043137464
3007,1403000108,E006,0.043137464
3008,1403000108,E020,0.043137464
3009,1403000108,E054,0.043137464
3010,1403000206,B0B0,0.05944184
3011,1403000207,B0B0,0.049385461
3012,1403000208,B0B0,0.047293763
3013,1403000210,B0B0,0.043486889
3014,1403000211,B0B0,0.03539112
3015,1403000301,B0B0,0.078453566
3016,1403000302,B0B0,0.029986997
3017,1403000303,B0B0,0.061677964
3018,1403000304,B0B0,0.080814678
3019,1403000305,B0B0,0.047299783
3020,1403000403,B0B0,0.047474943
3021,1403000404,B0B0,0.07247573
3022,1403000406,B06R,0.044582897
3023,1403000406,B0B0,0.044582897
3024,1403000406,E006,0.044582897
3025,1403000406,E054,0.044582897
3026,1403000503,B06R,0.058271209
3027,1403000503,E006,0.058271209
3028,1403000503,E054,0.058271209
3029,1403000504,E006,0.038076744
3030,1403000504,E054,0.038076744
3031,1403000505,B0B0,0.077720292
3032,1403000506,B074,0.096674805
3033,1403000507,B074,0.032975189
3034,1403000508,B074,0.089530444
3035,1403000509,B074,0.030976537
3036,1403000509,E006,0.030976537
3037,1403000509,E054,0.030976537
3038,1403000510,B074,0.089607051
3039,1403000510,E006,0.089607051
3040,1403000510,E054,0.089607051
3041,1404010101,A073,0.060162077
3042,1404010102,A073,0.042582984
3043,1404010103,A073,0.074563029
3044,1404010104,A073,0.049693733
3045,1404010105,A073,0.068217417
3046,1404010108,A073,0.044540067
3047,1404010109,A073,0.118518342
3048,1404010110,A073,0.053142116
3049,1404010111,A073,0.103163493
3050,1404010112,A073,0.06461565
3051,1404010201,A073,0.033577836
3052,1404010202,A073,0.066119814
3053,1404010304,B06R,0.052278026
3054,1404010306,B06R,0.112203462
3055,1404010406,B06R,0.091500324
3056,1404010602,B06R,0.101901826
3057,1404010610,E000,0.079457964
3058,1404010610,E006,0.079457964
3059,1404010610,E020,0.079457964
3060,1404010610,E054,0.079457964
3061,1404010705,A073,0.105170684
3062,1405000105,B06R,0.08320683
3063,1405000106,B06R,0.061384652
3064,1405000107,B06R,0.071310481
3065,1405000111,B06R,0.073736196
3066,1405000111,E006,0.073736196
3067,1405000201,E006,0.06113737
3068,1405000202,E006,0.051556935
3069,1405000204,E006,0.058524794
3070,1405000205,E006,0.091259051
3071,1405000205,E054,0.091259051
3072,1405000206,E000,0.104415001
3073,1405000206,E006,0.104415001
3074,1405000206,E020,0.104415001
3075,1405000206,E054,0.104415001
3076,1405000311,E006,0.027971371
3077,1405000311,E054,0.027971371
3078,1405000505,E006,0.075750689
3079,1405000704,E006,0.087761302
3080,1405000705,E006,0.10299115
3081,1405000706,E006,0.078480365
3082,1405000707,E006,0.051881352
3083,1405000709,E006,0.065299177
3084,1405000710,E006,0.06422724
3085,1405000710,E054,0.06422724
3086,1405000711,B06R,0.079010151
3087,1405000711,E006,0.079010151
3088,1405000711,E054,0.079010151
3089,1406000308,B06R,0.052232337
3090,1406000315,B06R,0.046859194
3091,1406000315,E054,0.046859194
3092,1406000502,B06R,0.051627947
3093,1406000502,E006,0.051627947
3094,1406000502,E054,0.051627947
3095,1406000504,E006,0.067284303
3096,1406000504,E054,0.067284303
3097,1406000505,E006,0.057901318
3098,1406000505,E054,0.057901318
3099,1406000506,B074,0.070108327
3100,1406000506,E000,0.070108327
3101,1406000506,E006,0.070108327
3102,1406000506,E020,0.070108327
3103,1406000506,E054,0.070108327
3104,1406000507,B074,0.081469829
3105,1406000507,E000,0.081469829
3106,1406000507,E006,0.081469829
3107,1406000507,E020,0.081469829
3108,1406000507,E054,0.081469829
3109,1406000508,B074,0.039234768
3110,1406000509,B074,0.06425353
3111,1406000509,E000,0.06425353
3112,1406000509,E006,0.06425353
3113,1406000509,E020,0.06425353
3114,1406000509,E054,0.06425353
3115,1406000604,E006,0.053899998
3116,1406000604,E054,0.053899998
3117,1406000711,B074,0.082227329
3118,1406000711,E000,0.082227329
3119,1406000711,E006,0.082227329
3120,1406000711,E020,0.082227329
3121,1406000711,E054,0.082227329
3122,1406000801,E006,0.057243864
3123,1406000801,E054,0.057243864
3124,1406000802,E000,0.077986442
3125,1406000802,E006,0.077986442
3126,1406000802,E020,0.077986442
3127,1406000802,E054,0.077986442
3128,1406000804,E006,0.066069399
3129,1406000804,E054,0.066069399
3130,1406000805,E006,0.073836391
3131,1406000805,E054,0.073836391
3132,1406000806,B074,0.036883019
3133,1406000807,B06R,0.078935784
3134,1406000807,B074,0.078935784
3135,1406000807,E006,0.078935784
3136,1406000807,E054,0.078935784
3137,1406000808,B06R,0.072255293
3138,1406000808,B074,0.072255293
3139,1406000808,E006,0.072255293
3140,1406000808,E054,0.072255293
3141,1406000903,Q260,0.065400549
3142,1406000910,E006,0.104214265
3143,1406000910,E054,0.104214265
3144,1406001004,E006,0.018892038
3145,1406001004,E054,0.018892038
3146,1406001006,E000,0.065618252
3147,1406001006,E006,0.065618252
3148,1406001006,E020,0.065618252
3149,1406001006,E054,0.065618252
3150,1406001009,E006,0.042478331
3151,1406001009,E054,0.042478331
3152,1406001010,B06R,0.034874548
3153,1406001011,B06R,0.053690103
3154,1406001011,E006,0.053690103
3155,1406001011,E054,0.053690103
3156,1406001012,B06R,0.03564893
3157,1406001012,E006,0.03564893
3158,1406001012,E054,0.03564893
3159,1407000101,B074,0.031723819
3160,1407000101,E006,0.031723819
3161,1407000101,E054,0.031723819
3162,1407000102,B074,0.066813107
3163,1407000102,E006,0.066813107
3164,1407000102,E054,0.066813107
3165,1407000103,B074,0.037919301
3166,1407000103,E006,0.037919301
3167,1407000103,E054,0.037919301
3168,1407000104,B074,0.09618068
3169,1407000104,E000,0.09618068
3170,1407000104,E006,0.09618068
3171,1407000104,E020,0.09618068
3172,1407000104,E054,0.09618068
3173,1407000105,B074,0.053030278
3174,1407000106,B074,0.081845124
3175,1407000108,B074,0.034495069
3176,1407000109,B074,0.031256261
3177,1407000110,B074,0.067505442
3178,1407000111,B074,0.082767251
3179,1407000112,B074,0.04676166
3180,1407000113,B074,0.075042787
3181,1407000202,Q260,0.043703544
3182,1407000303,B074,0.092226587
3183,1407000304,B074,0.102250091
3184,1407000305,B074,0.088294569
3185,1407000405,B074,0.024071134
3186,1407000406,B074,0.03818205
3187,1407000407,B074,0.025256581
3188,1407000408,B074,0.033555825
3189,1407000408,E006,0.033555825
3190,1407000408,E054,0.033555825
3191,1407000501,B074,0.084543453
3192,1407000503,B074,0.068536184
3193,1407000504,B074,0.080561045
3194,1407000505,B074,0.057656314
3195,1407000506,B074,0.067738191
3196,1407000507,B074,0.079978192
3197,1407000601,B074,0.096811246
3198,1407000603,B074,0.072093534
3199,1407000605,B074,0.054536562
3200,1407000606,Q1U1,0.103107264
3201,1407000608,B074,0.056665744
3202,1407000609,B074,0.062825683
3203,1407000701,B074,0.069924941
3204,1407000702,B074,0.026058106
3205,1407000703,B074,0.028591525
3206,1407000704,B074,0.078259444
3207,1407000706,B074,0.059004419
3208,1407000706,B094,0.059004419
3209,1408010103,Q2U7,0.043926112
3210,1408010104,Q2U7,0.054297629
3211,1408010109,B074,0.032706379
3212,1408010110,B074,0.075423712
3213,1408010114,B094,0.023424535
3214,1408010116,A0BX,0.052470534
3215,1408010117,B074,0.029077343
3216,1408010119,B06R,0.043603196
3217,1408010120,B06R,0.07900325
3218,1408010121,B06R,0.048825488
3219,1408010201,Q2U7,0.040441815
3220,1408010204,Q2U7,0.033687407
3221,1408010304,B074,0.082950299
3222,1408010408,A0BX,0.030833958
3223,1408010410,B06R,0.071969155
3224,1408010504,E006,0.037273089
3225,1408010505,B06R,0.057046854
3226,1408010505,E006,0.057046854
3227,1408010507,E006,0.039514943
3228,1408010507,E054,0.039514943
3229,1408010508,E006,0.047308046
3230,1408010508,E054,0.047308046
3231,1408010509,E006,0.095036021
3232,1408010509,E054,0.095036021
3233,1408010510,E006,0.04779146
3234,1408010510,E054,0.04779146
3235,1408010703,E006,0.085328579
3236,1408010703,E054,0.085328579
3237,1408020102,E006,0.087307458
3238,1408020102,E054,0.087307458
3239,1408020103,B06R,0.05452608
3240,1408020103,B094,0.05452608
3241,1408020104,B06R,0.092782194
3242,1408020104,B074,0.092782194
3243,1408020104,B094,0.092782194
3244,1408020104,E006,0.092782194
3245,1408020104,E054,0.092782194
3246,1408020105,B06R,0.086875234
3247,1408020105,B094,0.086875234
3248,1408020105,E006,0.086875234
3249,1408020105,E054,0.086875234
3250,1408020106,E006,0.064702713
3251,1408020106,E054,0.064702713
3252,1408020107,B06R,0.097566874
3253,1408020107,B074,0.097566874
3254,1408020107,B094,0.097566874
3255,1408020107,E006,0.097566874
3256,1408020107,E054,0.097566874
3257,1408020204,B06R,0.031652325
3258,1408020301,B0B0,0.075711372
3259,1408020302,B0B0,0.045751965
3260,1408020303,B0B0,0.031166634
3261,1408020304,B0B0,0.085103627
3262,1408020417,E006,0.043590821
3263,1408020417,E054,0.043590821
3264,1408020503,E006,0.117770447
3265,1408020503,E054,0.117770447
3266,1408020504,B094,0.102642981
3267,1408020504,E006,0.102642981
3268,1408020504,E054,0.102642981
3269,1408020505,E006,0.04656804
3270,1408020505,E054,0.04656804
3271,1408020506,B06R,0.110795799
3272,1408020506,E006,0.110795799
3273,1408020506,E054,0.110795799
3274,1408020507,B074,0.060696447
3275,1408020508,B074,0.058575645
3276,1408020508,E006,0.058575645
3277,1408020508,E054,0.058575645
3278,1501000101,B074,0.078590264
3279,1501000101,E054,0.078590264
3280,1501000102,B074,0.041015217
3281,1501000103,E054,0.066922741
3282,1501000104,B074,0.057192972
3283,1501000104,E000,0.057192972
3284,1501000104,E054,0.057192972
3285,1501000105,B074,0.062360513
3286,1501000105,E000,0.062360513
3287,1501000105,E054,0.062360513
3288,1501000106,B074,0.076282494
3289,1501000106,E000,0.076282494
3290,1501000106,E054,0.076282494
3291,1501000201,B074,0.067968192
3292,1501000201,E000,0.067968192
3293,1501000201,E054,0.067968192
3294,1501000202,B074,0.071408595
3295,1501000202,E000,0.071408595
3296,1501000202,E054,0.071408595
3297,1501000203,B074,0.043428625
3298,1501000203,E000,0.043428625
